"","Index","From.Date","To.Date","NOx"
"2021-01-10 01:45:00","1080","2021-01-10 01:45:00","2021-01-10 02:00:00","24.7588058519923"
"2021-01-10 02:00:00","1081","2021-01-10 02:00:00","2021-01-10 02:15:00","26.2845101534599"
"2021-01-10 02:15:00","1082","2021-01-10 02:15:00","2021-01-10 02:30:00","25.7503178509787"
"2021-01-10 02:30:00","1083","2021-01-10 02:30:00","2021-01-10 02:45:00","23.2800982937314"
"2021-01-10 02:45:00","1084","2021-01-10 02:45:00","2021-01-10 03:00:00","24.9424825742853"
"2021-01-10 03:00:00","1085","2021-01-10 03:00:00","2021-01-10 03:15:00","23.2094136693128"
"2021-01-10 03:15:00","1086","2021-01-10 03:15:00","2021-01-10 03:30:00","26.5588281960529"
"2021-01-10 03:30:00","1087","2021-01-10 03:30:00","2021-01-10 03:45:00","32.1325549608764"
"2021-01-10 03:45:00","1088","2021-01-10 03:45:00","2021-01-10 04:00:00","27.8001164244222"
"2021-01-10 04:00:00","1089","2021-01-10 04:00:00","2021-01-10 04:15:00","30.5877901435419"
"2021-01-10 04:15:00","1090","2021-01-10 04:15:00","2021-01-10 04:30:00","29.740989100421"
"2021-01-10 04:30:00","1091","2021-01-10 04:30:00","2021-01-10 04:45:00","25.3903601527183"
"2021-01-10 04:45:00","1092","2021-01-10 04:45:00","2021-01-10 05:00:00","25.0764816180937"
"2021-01-10 05:00:00","1093","2021-01-10 05:00:00","2021-01-10 05:15:00","24.0174845157046"
"2021-01-10 05:15:00","1094","2021-01-10 05:15:00","2021-01-10 05:30:00","25.6282611516036"
"2021-01-10 05:30:00","1095","2021-01-10 05:30:00","2021-01-10 05:45:00","26.3653186527897"
"2021-01-10 05:45:00","1096","2021-01-10 05:45:00","2021-01-10 06:00:00","30.3330568791638"
"2021-01-10 06:00:00","1097","2021-01-10 06:00:00","2021-01-10 06:15:00","27.9047943166662"
"2021-01-10 06:15:00","1098","2021-01-10 06:15:00","2021-01-10 06:30:00","24.588964532143"
"2021-01-10 06:30:00","1099","2021-01-10 06:30:00","2021-01-10 06:45:00","26.5870613390914"
"2021-01-10 06:45:00","1100","2021-01-10 06:45:00","2021-01-10 07:00:00","28.6081585498955"
"2021-01-10 07:00:00","1101","2021-01-10 07:00:00","2021-01-10 07:15:00","28.5667720771321"
"2021-01-10 07:15:00","1102","2021-01-10 07:15:00","2021-01-10 07:30:00","33.1319041820504"
"2021-01-10 07:30:00","1103","2021-01-10 07:30:00","2021-01-10 07:45:00","30.8271549809851"
"2021-01-10 07:45:00","1104","2021-01-10 07:45:00","2021-01-10 08:00:00","30.3259919292932"
"2021-01-10 08:00:00","1105","2021-01-10 08:00:00","2021-01-10 08:15:00","27.3499335091396"
"2021-01-10 08:15:00","1106","2021-01-10 08:15:00","2021-01-10 08:30:00","27.7062127226549"
"2021-01-10 08:30:00","1107","2021-01-10 08:30:00","2021-01-10 08:45:00","32.4207066708109"
"2021-01-10 08:45:00","1108","2021-01-10 08:45:00","2021-01-10 09:00:00","33.5525323238704"
"2021-01-10 09:00:00","1109","2021-01-10 09:00:00","2021-01-10 09:15:00","34.2891559664082"
"2021-01-10 09:15:00","1110","2021-01-10 09:15:00","2021-01-10 09:30:00","31.4862313511821"
"2021-01-10 09:30:00","1111","2021-01-10 09:30:00","2021-01-10 09:45:00","32.2232655040059"
"2021-01-10 09:45:00","1112","2021-01-10 09:45:00","2021-01-10 10:00:00","31.3451691364493"
"2021-01-10 10:00:00","1113","2021-01-10 10:00:00","2021-01-10 10:15:00","30.344689062037"
"2021-01-10 10:15:00","1114","2021-01-10 10:15:00","2021-01-10 10:30:00","29.3434786393222"
"2021-01-10 10:30:00","1115","2021-01-10 10:30:00","2021-01-10 10:45:00","28.3500402288422"
"2021-01-10 10:45:00","1116","2021-01-10 10:45:00","2021-01-10 11:00:00","23.808373259918"
"2021-01-10 11:00:00","1117","2021-01-10 11:00:00","2021-01-10 11:15:00","23.2990253154512"
"2021-01-10 11:15:00","1118","2021-01-10 11:15:00","2021-01-10 11:30:00","24.4787664729106"
"2021-01-10 11:30:00","1119","2021-01-10 11:30:00","2021-01-10 11:45:00","19.7387944475366"
"2021-01-10 11:45:00","1120","2021-01-10 11:45:00","2021-01-10 12:00:00","21.6859543766894"
"2021-01-10 12:00:00","1121","2021-01-10 12:00:00","2021-01-10 12:15:00","24.1520610429766"
"2021-01-10 12:15:00","1122","2021-01-10 12:15:00","2021-01-10 12:30:00","26.632407006456"
"2021-01-10 12:30:00","1123","2021-01-10 12:30:00","2021-01-10 12:45:00","29.0900060180865"
"2021-01-10 12:45:00","1124","2021-01-10 12:45:00","2021-01-10 13:00:00","27.8973256278586"
"2021-01-10 13:00:00","1125","2021-01-10 13:00:00","2021-01-10 13:15:00","29.4408610342018"
"2021-01-10 13:15:00","1126","2021-01-10 13:15:00","2021-01-10 13:30:00","26.4240189540988"
"2021-01-10 13:30:00","1127","2021-01-10 13:30:00","2021-01-10 13:45:00","30.0780479453826"
"2021-01-10 13:45:00","1128","2021-01-10 13:45:00","2021-01-10 14:00:00","27.0368262408816"
"2021-01-10 14:00:00","1129","2021-01-10 14:00:00","2021-01-10 14:15:00","20.9463959316081"
"2021-01-10 14:15:00","1130","2021-01-10 14:15:00","2021-01-10 14:30:00","29.660330743572"
"2021-01-10 14:30:00","1131","2021-01-10 14:30:00","2021-01-10 14:45:00","26.9345040833925"
"2021-01-10 14:45:00","1132","2021-01-10 14:45:00","2021-01-10 15:00:00","26.4184504610247"
"2021-01-10 15:00:00","1133","2021-01-10 15:00:00","2021-01-10 15:15:00","26.5748548057077"
"2021-01-10 15:15:00","1134","2021-01-10 15:15:00","2021-01-10 15:30:00","28.4402394878867"
"2021-01-10 15:30:00","1135","2021-01-10 15:30:00","2021-01-10 15:45:00","27.896171618832"
"2021-01-10 15:45:00","1136","2021-01-10 15:45:00","2021-01-10 16:00:00","29.3050786265522"
"2021-01-10 16:00:00","1137","2021-01-10 16:00:00","2021-01-10 16:15:00","28.4273972972659"
"2021-01-10 16:15:00","1138","2021-01-10 16:15:00","2021-01-10 16:30:00","27.3733188939348"
"2021-01-10 16:30:00","1139","2021-01-10 16:30:00","2021-01-10 16:45:00","27.6790493247801"
"2021-01-10 16:45:00","1140","2021-01-10 16:45:00","2021-01-10 17:00:00","28.8722352645417"
"2021-01-10 17:00:00","1141","2021-01-10 17:00:00","2021-01-10 17:15:00","28.6665493227374"
"2021-01-10 17:15:00","1142","2021-01-10 17:15:00","2021-01-10 17:30:00","27.862931423424"
"2021-01-10 17:30:00","1143","2021-01-10 17:30:00","2021-01-10 17:45:00","31.1097699931524"
"2021-01-10 17:45:00","1144","2021-01-10 17:45:00","2021-01-10 18:00:00","34.0749268954408"
"2021-01-10 18:00:00","1145","2021-01-10 18:00:00","2021-01-10 18:15:00","39.333224811091"
"2021-01-10 18:15:00","1146","2021-01-10 18:15:00","2021-01-10 18:30:00","39.6755554392411"
"2021-01-10 18:30:00","1147","2021-01-10 18:30:00","2021-01-10 18:45:00","40.6006081205936"
"2021-01-10 18:45:00","1148","2021-01-10 18:45:00","2021-01-10 19:00:00","48.4932843297243"
"2021-01-10 19:00:00","1149","2021-01-10 19:00:00","2021-01-10 19:15:00","48.3262844061365"
"2021-01-10 19:15:00","1150","2021-01-10 19:15:00","2021-01-10 19:30:00","45.1841714013071"
"2021-01-10 19:30:00","1151","2021-01-10 19:30:00","2021-01-10 19:45:00","44.668126831312"
"2021-01-10 19:45:00","1152","2021-01-10 19:45:00","2021-01-10 20:00:00","43.4074037690425"
"2021-01-10 20:00:00","1153","2021-01-10 20:00:00","2021-01-10 20:15:00","40.448653774219"
"2021-01-10 20:15:00","1154","2021-01-10 20:15:00","2021-01-10 20:30:00","35.433595493411"
"2021-01-10 20:30:00","1155","2021-01-10 20:30:00","2021-01-10 20:45:00","33.0217125603662"
"2021-01-10 20:45:00","1156","2021-01-10 20:45:00","2021-01-10 21:00:00","34.9281635953161"
"2021-01-10 21:00:00","1157","2021-01-10 21:00:00","2021-01-10 21:15:00","34.9216388284299"
"2021-01-10 21:15:00","1158","2021-01-10 21:15:00","2021-01-10 21:30:00","37.4810470229628"
"2021-01-10 21:30:00","1159","2021-01-10 21:30:00","2021-01-10 21:45:00","41.9769836263443"
"2021-01-10 21:45:00","1160","2021-01-10 21:45:00","2021-01-10 22:00:00","40.1628919839563"
"2021-01-10 22:00:00","1161","2021-01-10 22:00:00","2021-01-10 22:15:00","35.711650437776"
"2021-01-10 22:15:00","1162","2021-01-10 22:15:00","2021-01-10 22:30:00","29.8200370421511"
"2021-01-10 22:30:00","1163","2021-01-10 22:30:00","2021-01-10 22:45:00","26.3909593488789"
"2021-01-10 22:45:00","1164","2021-01-10 22:45:00","2021-01-10 23:00:00","22.6949556971971"
"2021-01-10 23:00:00","1165","2021-01-10 23:00:00","2021-01-10 23:15:00","20.3589209060361"
"2021-01-10 23:15:00","1166","2021-01-10 23:15:00","2021-01-10 23:30:00","23.4949183771303"
"2021-01-10 23:30:00","1167","2021-01-10 23:30:00","2021-01-10 23:45:00","22.2603873129252"
"2021-01-10 23:45:00","1168","2021-01-10 23:45:00","2021-01-11 00:00:00","21.8699503214758"
"2021-01-11","1169","2021-01-11 00:00:00","2021-01-11 00:15:00","21.5413639645802"
"2021-01-11 00:15:00","1170","2021-01-11 00:15:00","2021-01-11 00:30:00","21.2112268697075"
"2021-01-11 00:30:00","1171","2021-01-11 00:30:00","2021-01-11 00:45:00","20.1610760210682"
"2021-01-11 00:45:00","1172","2021-01-11 00:45:00","2021-01-11 01:00:00","19.3458738382039"
"2021-01-11 01:00:00","1173","2021-01-11 01:00:00","2021-01-11 01:15:00","17.7699331906967"
"2021-01-11 01:15:00","1174","2021-01-11 01:15:00","2021-01-11 01:30:00","21.8849317049335"
"2021-01-11 01:30:00","1175","2021-01-11 01:30:00","2021-01-11 01:45:00","20.771034012191"
"2021-01-11 01:45:00","1176","2021-01-11 01:45:00","2021-01-11 02:00:00","19.9193639561986"
"2021-01-11 02:00:00","1177","2021-01-11 02:00:00","2021-01-11 02:15:00","19.2884895576077"
"2021-01-11 02:15:00","1178","2021-01-11 02:15:00","2021-01-11 02:30:00","21.0153573126617"
"2021-01-11 02:30:00","1179","2021-01-11 02:30:00","2021-01-11 02:45:00","23.9875069741245"
"2021-01-11 02:45:00","1180","2021-01-11 02:45:00","2021-01-11 03:00:00","20.7029926961674"
"2021-01-11 03:00:00","1181","2021-01-11 03:00:00","2021-01-11 03:15:00","20.0558098463067"
"2021-01-11 03:15:00","1182","2021-01-11 03:15:00","2021-01-11 03:30:00","19.6282888717659"
"2021-01-11 03:30:00","1183","2021-01-11 03:30:00","2021-01-11 03:45:00","20.2916128265065"
"2021-01-11 03:45:00","1184","2021-01-11 03:45:00","2021-01-11 04:00:00","19.8668793414515"
"2021-01-11 04:00:00","1185","2021-01-11 04:00:00","2021-01-11 04:15:00","20.232276224098"
"2021-01-11 04:15:00","1186","2021-01-11 04:15:00","2021-01-11 04:30:00","21.0470892674217"
"2021-01-11 04:30:00","1187","2021-01-11 04:30:00","2021-01-11 04:45:00","18.9683907754681"
"2021-01-11 04:45:00","1188","2021-01-11 04:45:00","2021-01-11 05:00:00","18.7171617581905"
"2021-01-11 05:00:00","1189","2021-01-11 05:00:00","2021-01-11 05:15:00","16.7643229754087"
"2021-01-11 05:15:00","1190","2021-01-11 05:15:00","2021-01-11 05:30:00","18.1936108749566"
"2021-01-11 05:30:00","1191","2021-01-11 05:30:00","2021-01-11 05:45:00","17.8366780263432"
"2021-01-11 05:45:00","1192","2021-01-11 05:45:00","2021-01-11 06:00:00","20.841386363661"
"2021-01-11 06:00:00","1193","2021-01-11 06:00:00","2021-01-11 06:15:00","21.9495323279135"
"2021-01-11 06:15:00","1194","2021-01-11 06:15:00","2021-01-11 06:30:00","24.063970952386"
"2021-01-11 06:30:00","1195","2021-01-11 06:30:00","2021-01-11 06:45:00","19.1348114651333"
"2021-01-11 06:45:00","1196","2021-01-11 06:45:00","2021-01-11 07:00:00","22.055569312375"
"2021-01-11 07:00:00","1197","2021-01-11 07:00:00","2021-01-11 07:15:00","21.8894517248203"
"2021-01-11 07:15:00","1198","2021-01-11 07:15:00","2021-01-11 07:30:00","20.2083907043399"
"2021-01-11 07:30:00","1199","2021-01-11 07:30:00","2021-01-11 07:45:00","25.2385215450807"
"2021-01-11 07:45:00","1200","2021-01-11 07:45:00","2021-01-11 08:00:00","24.441232118205"
"2021-01-11 08:00:00","1201","2021-01-11 08:00:00","2021-01-11 08:15:00","27.3690471262725"
"2021-01-11 08:15:00","1202","2021-01-11 08:15:00","2021-01-11 08:30:00","25.1252350742875"
"2021-01-11 08:30:00","1203","2021-01-11 08:30:00","2021-01-11 08:45:00","31.8367761823654"
"2021-01-11 08:45:00","1204","2021-01-11 08:45:00","2021-01-11 09:00:00","30.263776388731"
"2021-01-11 09:00:00","1205","2021-01-11 09:00:00","2021-01-11 09:15:00","29.0129496842918"
"2021-01-11 09:15:00","1206","2021-01-11 09:15:00","2021-01-11 09:30:00","31.2166705030422"
"2021-01-11 09:30:00","1207","2021-01-11 09:30:00","2021-01-11 09:45:00","29.5974985217853"
"2021-01-11 09:45:00","1208","2021-01-11 09:45:00","2021-01-11 10:00:00","30.570311756545"
"2021-01-11 10:00:00","1209","2021-01-11 10:00:00","2021-01-11 10:15:00","31.7504948058134"
"2021-01-11 10:15:00","1210","2021-01-11 10:15:00","2021-01-11 10:30:00","32.9418978194866"
"2021-01-11 10:30:00","1211","2021-01-11 10:30:00","2021-01-11 10:45:00","34.129277901061"
"2021-01-11 10:45:00","1212","2021-01-11 10:45:00","2021-01-11 11:00:00","35.3121982043294"
"2021-01-11 11:00:00","1213","2021-01-11 11:00:00","2021-01-11 11:15:00","31.1728213162907"
"2021-01-11 11:15:00","1214","2021-01-11 11:15:00","2021-01-11 11:30:00","35.9930029323027"
"2021-01-11 11:30:00","1215","2021-01-11 11:30:00","2021-01-11 11:45:00","32.6402970690083"
"2021-01-11 11:45:00","1216","2021-01-11 11:45:00","2021-01-11 12:00:00","102.442280819859"
"2021-01-11 12:00:00","1217","2021-01-11 12:00:00","2021-01-11 12:15:00","177.618073920194"
"2021-01-11 12:15:00","1218","2021-01-11 12:15:00","2021-01-11 12:30:00","252.671775347712"
"2021-01-11 12:30:00","1219","2021-01-11 12:30:00","2021-01-11 12:45:00","327.242965684022"
"2021-01-11 12:45:00","1220","2021-01-11 12:45:00","2021-01-11 13:00:00","298.955751656726"
"2021-01-11 13:00:00","1221","2021-01-11 13:00:00","2021-01-11 13:15:00","30.4076551414197"
"2021-01-11 13:15:00","1222","2021-01-11 13:15:00","2021-01-11 13:30:00","28.2492155821474"
"2021-01-11 13:30:00","1223","2021-01-11 13:30:00","2021-01-11 13:45:00","29.7064556516192"
"2021-01-11 13:45:00","1224","2021-01-11 13:45:00","2021-01-11 14:00:00","32.0766774527121"
"2021-01-11 14:00:00","1225","2021-01-11 14:00:00","2021-01-11 14:15:00","32.2339633577683"
"2021-01-11 14:15:00","1226","2021-01-11 14:15:00","2021-01-11 14:30:00","35.5169535626176"
"2021-01-11 14:30:00","1227","2021-01-11 14:30:00","2021-01-11 14:45:00","32.025773109277"
"2021-01-11 14:45:00","1228","2021-01-11 14:45:00","2021-01-11 15:00:00","37.4898155511081"
"2021-01-11 15:00:00","1229","2021-01-11 15:00:00","2021-01-11 15:15:00","37.2454853577928"
"2021-01-11 15:15:00","1230","2021-01-11 15:15:00","2021-01-11 15:30:00","31.13455116611"
"2021-01-11 15:30:00","1231","2021-01-11 15:30:00","2021-01-11 15:45:00","33.9107383951755"
"2021-01-11 15:45:00","1232","2021-01-11 15:45:00","2021-01-11 16:00:00","33.1608063968786"
"2021-01-11 16:00:00","1233","2021-01-11 16:00:00","2021-01-11 16:15:00","33.6574508890927"
"2021-01-11 16:15:00","1234","2021-01-11 16:15:00","2021-01-11 16:30:00","35.7838445270109"
"2021-01-11 16:30:00","1235","2021-01-11 16:30:00","2021-01-11 16:45:00","36.9318499160617"
"2021-01-11 16:45:00","1236","2021-01-11 16:45:00","2021-01-11 17:00:00","37.779673684231"
"2021-01-11 17:00:00","1237","2021-01-11 17:00:00","2021-01-11 17:15:00","38.973845811923"
"2021-01-11 17:15:00","1238","2021-01-11 17:15:00","2021-01-11 17:30:00","40.1775218506426"
"2021-01-11 17:30:00","1239","2021-01-11 17:30:00","2021-01-11 17:45:00","54.1264930018164"
"2021-01-11 17:45:00","1240","2021-01-11 17:45:00","2021-01-11 18:00:00","58.2779867194381"
"2021-01-11 18:00:00","1241","2021-01-11 18:00:00","2021-01-11 18:15:00","69.1088107548071"
"2021-01-11 18:15:00","1242","2021-01-11 18:15:00","2021-01-11 18:30:00","85.2813057420305"
"2021-01-11 18:30:00","1243","2021-01-11 18:30:00","2021-01-11 18:45:00","88.1434583098511"
"2021-01-11 18:45:00","1244","2021-01-11 18:45:00","2021-01-11 19:00:00","85.9468508253725"
"2021-01-11 19:00:00","1245","2021-01-11 19:00:00","2021-01-11 19:15:00","77.5563142889633"
"2021-01-11 19:15:00","1246","2021-01-11 19:15:00","2021-01-11 19:30:00","71.5925063975078"
"2021-01-11 19:30:00","1247","2021-01-11 19:30:00","2021-01-11 19:45:00","54.9877538742832"
"2021-01-11 19:45:00","1248","2021-01-11 19:45:00","2021-01-11 20:00:00","48.3799677653119"
"2021-01-11 20:00:00","1249","2021-01-11 20:00:00","2021-01-11 20:15:00","56.560291538108"
"2021-01-11 20:15:00","1250","2021-01-11 20:15:00","2021-01-11 20:30:00","49.8803042507538"
"2021-01-11 20:30:00","1251","2021-01-11 20:30:00","2021-01-11 20:45:00","50.6067474202505"
"2021-01-11 20:45:00","1252","2021-01-11 20:45:00","2021-01-11 21:00:00","49.7733895243178"
"2021-01-11 21:00:00","1253","2021-01-11 21:00:00","2021-01-11 21:15:00","45.3977053615799"
"2021-01-11 21:15:00","1254","2021-01-11 21:15:00","2021-01-11 21:30:00","49.6228545383103"
"2021-01-11 21:30:00","1255","2021-01-11 21:30:00","2021-01-11 21:45:00","47.582504383542"
"2021-01-11 21:45:00","1256","2021-01-11 21:45:00","2021-01-11 22:00:00","44.6501594759541"
"2021-01-11 22:00:00","1257","2021-01-11 22:00:00","2021-01-11 22:15:00","42.6353138200597"
"2021-01-11 22:15:00","1258","2021-01-11 22:15:00","2021-01-11 22:30:00","41.3831510245345"
"2021-01-11 22:30:00","1259","2021-01-11 22:30:00","2021-01-11 22:45:00","39.6071113458338"
"2021-01-11 22:45:00","1260","2021-01-11 22:45:00","2021-01-11 23:00:00","33.1156840610626"
"2021-01-11 23:00:00","1261","2021-01-11 23:00:00","2021-01-11 23:15:00","31.9321142097617"
"2021-01-11 23:15:00","1262","2021-01-11 23:15:00","2021-01-11 23:30:00","32.6343568033818"
"2021-01-11 23:30:00","1263","2021-01-11 23:30:00","2021-01-11 23:45:00","29.6674066599694"
"2021-01-11 23:45:00","1264","2021-01-11 23:45:00","2021-01-12 00:00:00","27.9703142929163"
"2021-01-12","1265","2021-01-12 00:00:00","2021-01-12 00:15:00","26.375638704266"
"2021-01-12 00:15:00","1266","2021-01-12 00:15:00","2021-01-12 00:30:00","24.7872138071793"
"2021-01-12 00:30:00","1267","2021-01-12 00:30:00","2021-01-12 00:45:00","23.3922683725101"
"2021-01-12 00:45:00","1268","2021-01-12 00:45:00","2021-01-12 01:00:00","24.2502846510357"
"2021-01-12 01:00:00","1269","2021-01-12 01:00:00","2021-01-12 01:15:00","21.6660035814253"
"2021-01-12 01:15:00","1270","2021-01-12 01:15:00","2021-01-12 01:30:00","19.9802443880939"
"2021-01-12 01:30:00","1271","2021-01-12 01:30:00","2021-01-12 01:45:00","19.2462326031979"
"2021-01-12 01:45:00","1272","2021-01-12 01:45:00","2021-01-12 02:00:00","19.5571431560463"
"2021-01-12 02:00:00","1273","2021-01-12 02:00:00","2021-01-12 02:15:00","18.2825189287612"
"2021-01-12 02:15:00","1274","2021-01-12 02:15:00","2021-01-12 02:30:00","19.0223651581636"
"2021-01-12 02:30:00","1275","2021-01-12 02:30:00","2021-01-12 02:45:00","19.812935772424"
"2021-01-12 02:45:00","1276","2021-01-12 02:45:00","2021-01-12 03:00:00","19.1320471313891"
"2021-01-12 03:00:00","1277","2021-01-12 03:00:00","2021-01-12 03:15:00","21.4485361146292"
"2021-01-12 03:15:00","1278","2021-01-12 03:15:00","2021-01-12 03:30:00","18.8218842230757"
"2021-01-12 03:30:00","1279","2021-01-12 03:30:00","2021-01-12 03:45:00","22.1440690115939"
"2021-01-12 03:45:00","1280","2021-01-12 03:45:00","2021-01-12 04:00:00","22.9967528579493"
"2021-01-12 04:00:00","1281","2021-01-12 04:00:00","2021-01-12 04:15:00","20.6208556780797"
"2021-01-12 04:15:00","1282","2021-01-12 04:15:00","2021-01-12 04:30:00","18.0033168119985"
"2021-01-12 04:30:00","1283","2021-01-12 04:30:00","2021-01-12 04:45:00","20.0626595346571"
"2021-01-12 04:45:00","1284","2021-01-12 04:45:00","2021-01-12 05:00:00","18.8772373551075"
"2021-01-12 05:00:00","1285","2021-01-12 05:00:00","2021-01-12 05:15:00","19.3834014824163"
"2021-01-12 05:15:00","1286","2021-01-12 05:15:00","2021-01-12 05:30:00","18.0724085601537"
"2021-01-12 05:30:00","1287","2021-01-12 05:30:00","2021-01-12 05:45:00","20.1291807240288"
"2021-01-12 05:45:00","1288","2021-01-12 05:45:00","2021-01-12 06:00:00","27.3105265898758"
"2021-01-12 06:00:00","1289","2021-01-12 06:00:00","2021-01-12 06:15:00","45.8553074544545"
"2021-01-12 06:15:00","1290","2021-01-12 06:15:00","2021-01-12 06:30:00","48.3253973989156"
"2021-01-12 06:30:00","1291","2021-01-12 06:30:00","2021-01-12 06:45:00","57.3828265888621"
"2021-01-12 06:45:00","1292","2021-01-12 06:45:00","2021-01-12 07:00:00","62.4508792779276"
"2021-01-12 07:00:00","1293","2021-01-12 07:00:00","2021-01-12 07:15:00","52.5763204219377"
"2021-01-12 07:15:00","1294","2021-01-12 07:15:00","2021-01-12 07:30:00","53.1977159137668"
"2021-01-12 07:30:00","1295","2021-01-12 07:30:00","2021-01-12 07:45:00","60.0499826398239"
"2021-01-12 07:45:00","1296","2021-01-12 07:45:00","2021-01-12 08:00:00","61.2331351074994"
"2021-01-12 08:00:00","1297","2021-01-12 08:00:00","2021-01-12 08:15:00","65.9604819236089"
"2021-01-12 08:15:00","1298","2021-01-12 08:15:00","2021-01-12 08:30:00","76.3161070926106"
"2021-01-12 08:30:00","1299","2021-01-12 08:30:00","2021-01-12 08:45:00","71.8710284193848"
"2021-01-12 08:45:00","1300","2021-01-12 08:45:00","2021-01-12 09:00:00","69.2120327420374"
"2021-01-12 09:00:00","1301","2021-01-12 09:00:00","2021-01-12 09:15:00","73.2726905220039"
"2021-01-12 09:15:00","1302","2021-01-12 09:15:00","2021-01-12 09:30:00","75.7209518726001"
"2021-01-12 09:30:00","1303","2021-01-12 09:30:00","2021-01-12 09:45:00","73.8468012370562"
"2021-01-12 09:45:00","1304","2021-01-12 09:45:00","2021-01-12 10:00:00","73.0677164133615"
"2021-01-12 10:00:00","1305","2021-01-12 10:00:00","2021-01-12 10:15:00","72.3991542714238"
"2021-01-12 10:15:00","1306","2021-01-12 10:15:00","2021-01-12 10:30:00","71.7563255674073"
"2021-01-12 10:30:00","1307","2021-01-12 10:30:00","2021-01-12 10:45:00","71.12945135096"
"2021-01-12 10:45:00","1308","2021-01-12 10:45:00","2021-01-12 11:00:00","63.2585081099539"
"2021-01-12 11:00:00","1309","2021-01-12 11:00:00","2021-01-12 11:15:00","67.336457581723"
"2021-01-12 11:15:00","1310","2021-01-12 11:15:00","2021-01-12 11:30:00","64.3613778564052"
"2021-01-12 11:30:00","1311","2021-01-12 11:30:00","2021-01-12 11:45:00","66.6794157303945"
"2021-01-12 11:45:00","1312","2021-01-12 11:45:00","2021-01-12 12:00:00","63.0497196136503"
"2021-01-12 12:00:00","1313","2021-01-12 12:00:00","2021-01-12 12:15:00","58.9646826664084"
"2021-01-12 12:15:00","1314","2021-01-12 12:15:00","2021-01-12 12:30:00","54.8726851120246"
"2021-01-12 12:30:00","1315","2021-01-12 12:30:00","2021-01-12 12:45:00","50.805716322005"
"2021-01-12 12:45:00","1316","2021-01-12 12:45:00","2021-01-12 13:00:00","47.5657773287736"
"2021-01-12 13:00:00","1317","2021-01-12 13:00:00","2021-01-12 13:15:00","41.5794185257942"
"2021-01-12 13:15:00","1318","2021-01-12 13:15:00","2021-01-12 13:30:00","43.389020745427"
"2021-01-12 13:30:00","1319","2021-01-12 13:30:00","2021-01-12 13:45:00","37.3214525202679"
"2021-01-12 13:45:00","1320","2021-01-12 13:45:00","2021-01-12 14:00:00","32.1056413466233"
"2021-01-12 14:00:00","1321","2021-01-12 14:00:00","2021-01-12 14:15:00","31.9493625061297"
"2021-01-12 14:15:00","1322","2021-01-12 14:15:00","2021-01-12 14:30:00","30.2330371810843"
"2021-01-12 14:30:00","1323","2021-01-12 14:30:00","2021-01-12 14:45:00","31.4981173117244"
"2021-01-12 14:45:00","1324","2021-01-12 14:45:00","2021-01-12 15:00:00","31.0260037055939"
"2021-01-12 15:00:00","1325","2021-01-12 15:00:00","2021-01-12 15:15:00","32.9318745511646"
"2021-01-12 15:15:00","1326","2021-01-12 15:15:00","2021-01-12 15:30:00","36.2671721911014"
"2021-01-12 15:30:00","1327","2021-01-12 15:30:00","2021-01-12 15:45:00","34.7125760776564"
"2021-01-12 15:45:00","1328","2021-01-12 15:45:00","2021-01-12 16:00:00","38.417625245185"
"2021-01-12 16:00:00","1329","2021-01-12 16:00:00","2021-01-12 16:15:00","39.0085310441089"
"2021-01-12 16:15:00","1330","2021-01-12 16:15:00","2021-01-12 16:30:00","42.6520884247888"
"2021-01-12 16:30:00","1331","2021-01-12 16:30:00","2021-01-12 16:45:00","41.449590862348"
"2021-01-12 16:45:00","1332","2021-01-12 16:45:00","2021-01-12 17:00:00","46.7833860061623"
"2021-01-12 17:00:00","1333","2021-01-12 17:00:00","2021-01-12 17:15:00","49.8812417744176"
"2021-01-12 17:15:00","1334","2021-01-12 17:15:00","2021-01-12 17:30:00","46.5452548782486"
"2021-01-12 17:30:00","1335","2021-01-12 17:30:00","2021-01-12 17:45:00","54.3167559584367"
"2021-01-12 17:45:00","1336","2021-01-12 17:45:00","2021-01-12 18:00:00","66.2469815106934"
"2021-01-12 18:00:00","1337","2021-01-12 18:00:00","2021-01-12 18:15:00","54.5638673751868"
"2021-01-12 18:15:00","1338","2021-01-12 18:15:00","2021-01-12 18:30:00","58.8097606631508"
"2021-01-12 18:30:00","1339","2021-01-12 18:30:00","2021-01-12 18:45:00","65.4021057844427"
"2021-01-12 18:45:00","1340","2021-01-12 18:45:00","2021-01-12 19:00:00","75.6488827978337"
"2021-01-12 19:00:00","1341","2021-01-12 19:00:00","2021-01-12 19:15:00","85.2486229228783"
"2021-01-12 19:15:00","1342","2021-01-12 19:15:00","2021-01-12 19:30:00","76.2351139368158"
"2021-01-12 19:30:00","1343","2021-01-12 19:30:00","2021-01-12 19:45:00","71.759557557592"
"2021-01-12 19:45:00","1344","2021-01-12 19:45:00","2021-01-12 20:00:00","74.3392222296998"
"2021-01-12 20:00:00","1345","2021-01-12 20:00:00","2021-01-12 20:15:00","68.4260240411171"
"2021-01-12 20:15:00","1346","2021-01-12 20:15:00","2021-01-12 20:30:00","57.7920934701556"
"2021-01-12 20:30:00","1347","2021-01-12 20:30:00","2021-01-12 20:45:00","64.4017711994609"
"2021-01-12 20:45:00","1348","2021-01-12 20:45:00","2021-01-12 21:00:00","60.6630786002075"
